chrom	geneName	strand	location	assigned_tissue_type	Hvalue	AdjustedHvalue
chr2	CRIM1	+	36777947	none	2.4293	2.7046
chr2	CTDSP1	+	219270651	none	2.3929	2.8019
chr2	CUL3	-	225338640	none	2.5012	2.7708
chr2	CWC22	-	180809615	none	2.5287	2.7801
chr2	CWC22	-	180810111	none	2.3188	2.7569
chr2	CYP1B1	-	38294734	none	2.4253	2.7976
chr2	CYP1B1	-	38295418	none	2.4253	2.7765
chr2	CYS1	-	10196941	none	2.4677	2.7324
chr2	CYTIP	-	158271837	none	2.5674	2.7358
chr2	DAW1	+	228789054	none	2.4394	2.7031
chr2	DCAF17	+	172341551	none	2.6014	2.7825
chr2	DDX1	+	15767249	none	2.5139	2.7602
chr2	DDX1	+	15771215	none	2.4822	2.8071
chr2	DDX18	+	118589944	none	2.3910	2.8046
chr2	DHX57	-	39024928	none	2.2750	2.7105
chr2	DNAJC10	+	183643229	none	2.5519	2.7193
chr2	DNPEP	-	220238918	none	2.3882	2.7622
chr2	DUSP11	-	73989338	none	2.4166	2.8073
chr2	DYNC2LI1	+	44037136	none	2.3869	2.8040
chr2	EHBP1	+	63273613	none	2.6408	2.7958
chr2	EHD3	+	31491249	none	2.5498	2.7748
chr2	EIF2AK3	-	88856269	none	2.3079	2.8066
chr2	EIF5B	+	99977672	none	2.5147	2.7334
chr2	EIF5B	+	100011317	none	2.3559	2.7436
chr2	EPC2	+	149546056	none	2.4509	2.7954
chr2	EPCAM	+	47614067	none	2.4356	2.8069
chr2	EPHA4	-	222282761	none	2.5625	2.7915
chr2	EVA1A	-	75719444	none	2.6667	2.7203
chr2	FAM136A	-	70523118	none	2.4054	2.8021
chr2	FAM228B	+	24392500	none	2.3937	2.7669
chr2	FAM49A	-	16730735	none	2.2654	2.7753
chr2	FAM98A	-	33808738	none	2.3698	2.8065
chr2	FASTKD1	-	170386269	none	2.4866	2.7998
chr2	FASTKD2	+	207656586	none	2.3646	2.7670
chr2	FBLN7	+	112945786	none	2.5210	2.7095
chr2	FBXO11	-	48034085	none	2.4746	2.8068
chr2	FBXO36	+	230877812	none	2.4065	2.7712
chr2	FEZ2	-	36779406	none	2.2881	2.8069
chr2	FKBP7	-	179328400	none	2.2674	2.7360
chr2	FKBP7	-	179330338	none	2.2674	2.7405
chr2	FMNL2	+	153506332	none	2.6004	2.7998
chr2	FZD5	-	208631294	none	2.6009	2.7699
chr2	FZD7	+	202903158	none	2.5075	2.7472
chr2	GALNT3	-	166604323	none	2.6259	2.8063
chr2	GCA	+	163217441	none	2.2084	2.7598
chr2	GCA	+	163217623	none	2.4625	2.8041
chr2	GCC2	+	109087749	none	2.5043	2.7855
chr2	GCC2	+	109100696	none	2.4770	2.7940
chr2	GEMIN6	+	39009099	none	2.5134	2.7103
chr2	GFPT1	-	69552414	none	2.3663	2.7374
chr2	GGCX	-	85785849	none	2.5957	2.7186
chr2	GIGYF2	+	233723326	none	2.3741	2.7763
chr2	GIGYF2	+	233725275	none	2.3318	2.7407
chr2	GLI2	+	121748948	none	2.3971	2.7370
chr2	GLI2	+	121750073	none	2.4092	2.7267
chr2	GORASP2	+	171823633	none	2.3499	2.7717
chr2	GPC1	+	241407491	none	2.3750	2.7837
chr2	GPD2	+	157442904	none	2.3655	2.7130
chr2	HADHB	+	26513320	none	2.3010	2.7865
chr2	HAT1	+	172848543	none	2.5410	2.8015
chr2	HDLBP	-	242166706	none	2.3430	2.7553
chr2	HDLBP	-	242168640	none	2.6035	2.7400
chr2	HEATR5B	-	37208153	none	2.3936	2.7661
chr2	HECW2	-	197063977	none	2.3553	2.7133
chr2	HIBCH	-	191069377	none	2.2949	2.7982
chr2	HIBCH	-	191069642	none	2.2978	2.7315
chr2	HNRNPA3	+	178085251	none	2.5626	2.7447
chr2	HNRNPA3	+	178088585	none	2.4844	2.7470
chr2	HNRNPLL	-	38791208	none	2.4403	2.7094
chr2	HOXD8	+	176997069	none	2.2862	2.7546
chr2	IGFBP5	-	217537095	none	2.4715	2.7973
chr2	IMP4	+	131105372	none	2.3477	2.8009
chr2	INO80D	-	206858456	none	2.2116	2.8073
chr2	IRS1	-	227599945	none	2.4240	2.7737
chr2	ITGA6	+	173368982	none	2.2542	2.7073
chr2	ITGA6	+	173370969	none	2.2538	2.8060
chr2	ITGB1BP1	-	9546791	none	2.4028	2.7763
chr2	ITGB6	-	160956186	none	2.4704	2.7011
chr2	ITSN2	-	24425740	none	2.3734	2.7929
chr2	ITSN2	-	24494745	none	2.4982	2.7346
chr2	IWS1	-	128238394	none	2.4717	2.7972
chr2	KANSL3	-	97258911	none	2.6204	2.8072
chr2	KANSL3	-	97265392	none	2.6204	2.7559
chr2	KCMF1	+	85280884	none	2.5902	2.7066
chr2	KCNK12	-	47747919	none	2.4625	2.7952
chr2	KRCC1	-	88326728	none	2.6313	2.8055
chr2	LOC101927027	+	179304961	none	2.4417	2.7577
chr2	LONRF2	-	100889898	none	2.2574	2.7830
chr2	LRPPRC	-	44114889	none	2.5794	2.7992
chr2	LTBP1	+	33624425	none	2.2899	2.8038
chr2	LTBP1	+	33624558	none	2.4752	2.7704
chr2	MAP2	+	210598832	none	2.6400	2.7378
chr2	MAP3K2	-	128061931	none	2.3831	2.7093
chr2	MAP4K4	+	102509258	none	2.5401	2.7073
chr2	MAP4K4	+	102511145	none	2.4665	2.7757
chr2	MBOAT2	-	8992831	none	2.3101	2.7122
chr2	MCM6	-	136598030	none	2.2299	2.7982
chr2	MEIS1	+	66799567	none	2.3306	2.7199
chr2	MEIS1	+	66799890	none	2.2828	2.7583
chr2	METTL5	-	170668382	none	2.3179	2.7637
chr2	METTL5	-	170677614	none	2.3178	2.7590
chr2	MFF	+	228221882	none	2.2907	2.7260
chr2	MITD1	-	99785732	none	2.5099	2.8042
chr2	MOB1A	-	74379736	none	2.3870	2.7741
chr2	MPHOSPH10	+	71376433	none	2.4747	2.7839
chr2	MPHOSPH10	+	71377085	none	2.3576	2.8062
chr2	MRPL30	+	99813885	none	2.5452	2.7972
chr2	MRPL35	+	86440906	none	2.2980	2.7345
chr2	MRPL44	+	224832415	none	2.5665	2.8051
chr2	MRPS5	-	95752955	none	2.6078	2.8055
chr2	MRPS9	+	105716399	none	2.4592	2.8073
chr2	MTHFD2	+	74442391	none	2.6304	2.7304
chr2	MTIF2	-	55463762	none	2.5511	2.8030
chr2	MXD1	+	70170068	none	2.3721	2.7654
chr2	NCAPH	+	97039568	none	2.2859	2.8053
chr2	NCL	-	232325411	none	2.6783	2.7287
chr2	NCOA1	+	24993393	none	2.4504	2.7947
chr2	NDUFA10	-	240900168	none	2.4285	2.7738
chr2	NDUFS1	-	206988632	none	2.3523	2.8062
chr2	NDUFS1	-	206988813	none	2.5299	2.7580
chr2	NFE2L2	-	178095076	none	2.2682	2.8059
chr2	NFE2L2	-	178095713	none	2.2682	2.7792
chr2	NHEJ1	-	219940051	none	2.4396	2.8016
chr2	NIFK	-	122484623	none	2.3985	2.7959
chr2	NOL10	-	10711784	none	2.5369	2.7470
chr2	NRP2	+	206662847	none	2.4633	2.7825
chr2	OLA1	-	174939753	none	2.2558	2.7878
chr2	ORC4	-	148687971	none	2.3555	2.7549
chr2	OSBPL6	+	179260342	none	2.5042	2.7203
chr2	OSGEPL1	-	190611409	none	2.2511	2.8031
chr2	PAPOLG	+	61025593	none	2.2615	2.7954
chr2	PASK	-	242045716	none	2.5117	2.7972
chr2	PDCL3	+	101193933	none	2.4500	2.7361
chr2	PDIA6	-	10923532	none	2.2464	2.8012
chr2	PDIA6	-	10923993	none	2.2464	2.7307
chr2	PDK1	+	173463523	none	2.3168	2.7968
chr2	PER2	-	239152685	none	2.5847	2.8059
chr2	PEX13	+	61278854	none	2.3840	2.7637
chr2	PEX13	+	61279116	none	2.6631	2.7112
chr2	PFN4	-	24337601	none	2.2110	2.7380
chr2	PKP4	+	159537932	none	2.6272	2.7779
chr2	PLCL1	+	199014595	none	2.5924	2.7057
chr2	PNKD	+	219137656	none	2.6730	2.8053
chr2	PNO1	+	68402340	none	2.5341	2.7806
chr2	PNO1	+	68402830	none	2.4708	2.7757
chr2	PPIG	+	170487475	none	2.5993	2.7403
chr2	PPIG	+	170493186	none	2.6303	2.7810
chr2	PPIG	+	170493968	none	2.5325	2.7725
chr2	PPIG	+	170494243	none	2.5306	2.7362
chr2	PPM1G	-	27604077	none	2.6686	2.8072
chr2	PPP1CB	+	29023894	none	2.5128	2.7934
chr2	PPP1CB	+	29024512	none	2.5056	2.7403
chr2	PPP1CB	+	29025794	none	2.3314	2.7687
chr2	PQLC3	+	11318976	none	2.4752	2.7567
chr2	PREPL	-	44545912	none	2.4957	2.8024
chr2	PRKD3	-	37477667	none	2.4474	2.7918
chr2	PRKD3	-	37477856	none	2.6188	2.7766
chr2	PRPF40A	-	153511842	none	2.2015	2.7795
chr2	PRPF40A	-	153526750	none	2.3296	2.7124
chr2	PRPF40A	-	153529077	none	2.3788	2.7507
chr2	PTCD3	+	86365295	none	2.3020	2.7759
chr2	PTRHD1	-	25013146	none	2.2760	2.7983
chr2	PUM2	-	20448496	none	2.6024	2.8050
chr2	PUM2	-	20449617	none	2.4276	2.7664
chr2	R3HDM1	+	136482827	none	2.3409	2.8047
chr2	RAB10	+	26358248	none	2.4922	2.7206
chr2	RAB1A	-	65314000	none	2.5018	2.7548
chr2	RAB1A	-	65315018	none	2.2268	2.7983
chr2	RALB	+	121052279	none	2.5444	2.8060
chr2	RANBP2	+	109400554	none	2.5486	2.7900
chr2	RANBP2	+	109402257	none	2.6980	2.7208
chr2	RBMS1	-	161128935	none	2.3538	2.7750
chr2	REEP1	-	86441127	none	2.2906	2.7729
chr2	RETSAT	-	85569225	none	2.5384	2.8039
chr2	REV1	-	100017414	none	2.3571	2.7713
chr2	RFTN2	-	198435522	none	2.6460	2.7061
chr2	RHOQ	+	46810245	none	2.5653	2.8031
chr2	RIF1	+	152332417	none	2.4164	2.7003
chr2	RIF1	+	152333844	none	2.6059	2.7846
chr2	RMND5A	+	87001317	none	2.2670	2.7116
chr2	ROCK2	-	11319891	none	2.3405	2.7729
chr2	RRM2	+	10271526	none	2.4563	2.7869
chr2	RTN4	-	55199338	none	2.2941	2.8071
chr2	SCN3A	-	165944039	none	2.3998	2.7033
chr2	SEPT10	-	110300382	none	2.2084	2.7507
chr2	SEPT10	-	110300572	none	2.5061	2.8066
chr2	SF3B1	-	198256562	none	2.4363	2.7574
chr2	SF3B1	-	198256707	none	2.2646	2.7937
chr2	SFT2D3	+	128461406	none	2.5026	2.7942
chr2	SGOL2	+	201448504	none	2.4952	2.8021
chr2	SH3BP4	+	235964294	none	2.6573	2.8064
chr2	SLC20A1	+	113421386	none	2.2930	2.8067
chr2	SLC25A12	-	172637918	none	2.4896	2.7266
chr2	SLC35F5	-	114471938	none	2.4757	2.7761
chr2	SLC35F6	+	27004027	none	2.4613	2.7250
chr2	SLC39A10	+	196602404	none	2.5527	2.7872
chr2	SLC40A1	-	190425326	none	2.3875	2.8027
chr2	SLC4A5	-	74443326	none	2.4901	2.7675
chr2	SLC4A5	-	74444784	none	2.3584	2.7679
chr2	SLC8A1	-	40339286	none	2.3986	2.7423
chr2	SMC6	-	17884427	none	2.4439	2.7327
chr2	SMEK2	-	55774434	none	2.4269	2.7568
chr2	SNRNP200	-	96940487	none	2.4158	2.8060
chr2	SNRPG	-	70508505	none	2.4237	2.8043
chr2	SOCS5	+	46989442	none	2.2675	2.7876
chr2	SOCS5	+	46989800	none	2.2676	2.7953
chr2	SP110	-	231030180	none	2.5899	2.7329
chr2	SP110	-	231041198	none	2.3300	2.7762
chr2	SPTBN1	+	54896802	none	2.2519	2.7895
chr2	SSB	+	170667538	none	2.6462	2.7099
chr2	SSB	+	170668563	none	2.6462	2.8067
chr2	STAM2	-	152973327	none	2.3027	2.7206
chr2	STAM2	-	152975112	none	2.4958	2.7522
chr2	STAMBP	+	74090001	none	2.4143	2.7741
chr2	STAT1	-	191840274	none	2.2685	2.7513
chr2	STEAP3	+	120023214	none	2.5609	2.8042
chr2	STK17B	-	196998446	none	2.4892	2.7397
chr2	STK39	-	168810546	none	2.5129	2.8021
chr2	STRN	-	37070942	none	2.2381	2.7996
chr2	SUMO1	-	203070915	none	2.2643	2.7258
chr2	SUMO1	-	203071201	none	2.2643	2.8048
chr2	SUPT7L	-	27875936	none	2.4266	2.7911
chr2	TAF1B	+	10074069	none	2.3435	2.7195
chr2	TFPI	-	188328963	none	2.4100	2.7997
chr2	TGOLN2	-	85545153	none	2.3143	2.8060
chr2	THUMPD2	-	39963451	none	2.3165	2.7858
chr2	THUMPD2	-	39997070	none	2.3166	2.7210
chr2	TIA1	-	70436588	none	2.4816	2.7701
chr2	TLK1	-	171848576	none	2.2262	2.7725
chr2	TLK1	-	171848684	none	2.5712	2.7575
chr2	TMEM131	-	98372800	none	2.2525	2.8013
chr2	TMEM185B	-	120975063	none	2.5475	2.7035
chr2	TMEM185B	-	120979072	none	2.4092	2.7533
chr2	TMEM237	-	202488428	none	2.6253	2.7950
chr2	TMEM237	-	202488530	none	2.3672	2.7704
chr2	TMEM37	+	120195298	none	2.4164	2.7213
chr2	TMEM87B	+	112876882	none	2.5126	2.7249
chr2	TNS1	-	218664519	none	2.4222	2.7795
chr2	TP53I3	-	24300314	none	2.5149	2.7855
chr2	TRABD2A	-	85048788	none	2.2646	2.7257
chr2	TSN	+	122524855	none	2.2530	2.7862
chr2	TTC21B	-	166730466	none	2.5385	2.7651
chr2	TTC32	-	20096400	none	2.3769	2.7011
chr2	TTC32	-	20096520	none	2.3769	2.7906
chr2	UBXN2A	+	24223683	none	2.4812	2.8044
chr2	UBXN4	+	136542622	none	2.4311	2.7921
chr2	UNC50	+	99234954	none	2.5724	2.8068
chr2	USP34	-	61414628	none	2.2799	2.7957
chr2	USP37	-	219314982	none	2.4320	2.7985
chr2	USP40	-	234384180	none	2.4307	2.8030
chr2	VPS54	-	64119286	none	2.2656	2.7921
chr2	VPS54	-	64120040	none	2.4563	2.7812
chr2	WDR33	-	128522045	none	2.3675	2.7511
chr2	WDR35	-	20110041	none	2.4520	2.7803
chr2	WDR43	+	29169616	none	2.5780	2.7522
chr2	WDR75	+	190340273	none	2.2082	2.8020
chr2	XPO1	-	61705078	none	2.5100	2.8070
chr2	XRCC5	+	217070141	none	2.2989	2.7867
chr2	XRCC5	+	217070998	none	2.3801	2.7433
chr2	YPEL5	+	30383389	none	2.6251	2.7210
chr2	YWHAQ	-	9724094	none	2.3224	2.7740
chr2	ZDBF2	+	207179149	none	2.3677	2.8043
chr2	ZEB2	-	145145589	none	2.5848	2.8061
chr2	ZNF142	-	219502639	none	2.5818	2.7519
chr2	ZNF385B	-	180306710	none	2.3308	2.7836
chr20	ABHD12	-	25280853	none	2.3891	2.7738
chr20	ADNP	-	49505594	none	2.3275	2.7502
chr20	ADNP	-	49506889	none	2.3275	2.8043
chr20	ASXL1	+	31026192	none	2.5181	2.7596
chr20	ATP9A	-	50213325	none	2.4435	2.8009
chr20	AURKA	-	54944453	none	2.5766	2.7485
chr20	BMP2	+	6759848	none	2.2173	2.7540
chr20	BMP7	-	55745552	none	2.3009	2.7650
chr20	C20orf194	-	3229961	none	2.2221	2.7804
chr20	CHD6	-	40031234	none	2.5889	2.7904
chr20	CHMP4B	+	32441634	none	2.6436	2.7858
chr20	CHMP4B	+	32442160	none	2.6436	2.7546
chr20	CSE1L	+	47713116	none	2.2073	2.7754
chr20	CSNK2A1	-	461751	none	2.2720	2.7138
chr20	CSNK2A1	-	463346	none	2.2976	2.7830
chr20	CST3	-	23614327	none	2.2097	2.8069
chr20	CSTF1	+	54979303	none	2.5774	2.7378
chr20	DDX27	+	47860598	none	2.4918	2.8046
chr20	DLGAP4	+	35155477	none	2.5327	2.7605
chr20	DPM1	-	49551437	none	2.3884	2.8067
chr20	DSTN	+	17587968	none	2.6131	2.7272
chr20	DSTN	+	17588617	none	2.5127	2.8019
chr20	DSTN	+	17588872	none	2.4850	2.8004
chr20	EIF2S2	-	32676123	none	2.6749	2.7108
chr20	EIF2S2	-	32677250	none	2.6749	2.8065
chr20	ESF1	-	13694974	none	2.3735	2.7523
chr20	ESF1	-	13695711	none	2.2651	2.7086
chr20	ESF1	-	13714394	none	2.6888	2.7339
chr20	ESF1	-	13740394	none	2.3233	2.7827
chr20	ESF1	-	13763453	none	2.6488	2.7688
chr20	FAM217B	+	58523100	none	2.2069	2.7977
chr20	FAM217B	+	58523714	none	2.3908	2.7779
chr20	GID8	+	61576984	none	2.2177	2.7578
chr20	GID8	+	61579816	none	2.2177	2.7530
chr20	GZF1	+	23352859	none	2.4426	2.7607
chr20	ITCH	+	33098314	none	2.6067	2.7379
chr20	ITPA	+	3204492	none	2.5077	2.8071
chr20	JAG1	-	10618628	none	2.4053	2.7585
chr20	JPH2	-	42740342	none	2.3155	2.7550
chr20	MAVS	+	3855048	none	2.5662	2.7806
chr20	MAVS	+	3856091	none	2.4074	2.7257
chr20	MAVS	+	3856757	none	2.6394	2.7540
chr20	MGME1	+	17971758	none	2.3661	2.8016
chr20	MMP24	+	33864796	none	2.5871	2.7891
chr20	MTG2	+	60778609	none	2.6123	2.7554
chr20	MYL9	+	35178213	none	2.5344	2.7186
chr20	NCOA3	+	46285607	none	2.4605	2.7484
chr20	NDUFAF5	+	13797864	none	2.3981	2.8046
chr20	NFS1	-	34256896	none	2.2015	2.8063
chr20	NOP56	+	2637804	none	2.3891	2.7665
chr20	NOP56	+	2639017	none	2.3891	2.8046
chr20	NSFL1C	-	1422827	none	2.6071	2.7853
chr20	PARD6B	+	49370096	none	2.2023	2.7108
chr20	PARD6B	+	49370267	none	2.2023	2.7923
chr20	PCMTD2	+	62907202	none	2.3656	2.7758
chr20	PHF20	+	34538279	none	2.2245	2.7202
chr20	PMEPA1	-	56226154	none	2.6118	2.7653
chr20	POFUT1	+	30825860	none	2.5142	2.7460
chr20	PPP1R16B	+	37551659	none	2.2516	2.8068
chr20	PPP4R1L	-	56806192	none	2.2131	2.7275
chr20	PREX1	-	47240797	none	2.5405	2.7949
chr20	PREX1	-	47241556	none	2.4623	2.7195
chr20	PRNP	+	4682223	none	2.5937	2.8071
chr20	PROCR	+	33764992	none	2.6576	2.7235
chr20	PROCR	+	33765157	none	2.6576	2.7716
chr20	PSMF1	+	1147964	none	2.5101	2.7374
chr20	PTPN1	+	49201093	none	2.4941	2.7018
chr20	PTPN1	+	49201290	none	2.3287	2.7995
chr20	PYGB	+	25278632	none	2.5684	2.8058
chr20	RAB22A	+	56935720	none	2.3159	2.7307
chr20	RBCK1	+	391393	none	2.5297	2.7713
chr20	RBM39	-	34291546	none	2.4808	2.8026
chr20	RBM39	-	34292264	none	2.4390	2.7531
chr20	RNF114	+	48568744	none	2.4227	2.7321
chr20	RPN2	+	35869804	none	2.4774	2.8058
chr20	RPN2	+	35870004	none	2.6302	2.7863
chr20	RRBP1	-	17594752	none	2.4556	2.7841
chr20	RTFDC1	+	55093905	none	2.5972	2.8051
chr20	SERINC3	-	43126097	none	2.2191	2.7131
chr20	SERINC3	-	43127865	none	2.6881	2.7147
chr20	SIRPA	+	1920532	none	2.5256	2.7996
chr20	SLC23A2	-	4833015	none	2.2586	2.8033
chr20	SLC2A10	+	45364956	none	2.3071	2.7975
chr20	SLC52A3	-	740725	none	2.2978	2.7264
chr20	SLCO4A1	+	61303457	none	2.2705	2.7676
chr20	SPATA2	-	48521367	none	2.3533	2.7416
chr20	SPTLC3	+	13054176	none	2.4800	2.7697
chr20	SRSF6	+	42090193	none	2.3861	2.7550
chr20	SRSF6	+	42092232	none	2.6341	2.8029
chr20	STAU1	-	47729882	none	2.2622	2.7762
chr20	STAU1	-	47730066	none	2.2622	2.7434
chr20	STK4	+	43708595	none	2.2753	2.7992
chr20	SYCP2	-	58438623	none	2.4522	2.7166
chr20	TBC1D20	-	416935	none	2.5128	2.7662
chr20	TOP1	+	39704890	none	2.2618	2.7756
chr20	TOP1	+	39709863	none	2.3593	2.7573
chr20	TOP1	+	39753126	none	2.4277	2.7919
chr20	TPX2	+	30389279	none	2.6532	2.7052
chr20	TPX2	+	30389590	none	2.6532	2.7735
chr20	UQCC1	-	33890389	none	2.5219	2.7943
chr20	VAPB	+	57020579	none	2.6113	2.7992
chr20	YTHDF1	-	61826793	none	2.2510	2.8009
chr20	YWHAB	+	43536802	none	2.4940	2.8070
chr20	YWHAB	+	43537166	none	2.4940	2.7671
chr20	ZBTB46	-	62375886	none	2.4227	2.7474
chr20	ZMYND8	-	45838001	none	2.5171	2.8029
chr20	ZMYND8	-	45838122	none	2.5171	2.7767
chr20	ZNF334	-	45129726	none	2.4548	2.7120
chr21	ADARB1	+	46646465	none	2.5161	2.7419
chr21	BACH1	+	30718304	none	2.5429	2.7347
chr21	BRWD1	-	40668711	none	2.3126	2.7718
chr21	C2CD2	-	43305225	none	2.2550	2.8055
chr21	CCT8	-	30428658	none	2.3104	2.8006
chr21	COL18A1	+	46932481	none	2.3478	2.7938
chr21	COL18A1	+	46933636	none	2.3479	2.8017
chr21	COL6A1	+	47424953	none	2.2009	2.8058
chr21	COL6A2	+	47552754	none	2.3936	2.7926
chr21	CXADR	+	18940072	none	2.6637	2.7747
chr21	DOPEY2	+	37666422	none	2.4767	2.7771
chr21	DYRK1A	+	38887469	none	2.4663	2.8072
chr21	ETS2	+	40195717	none	2.2816	2.7554
chr21	ETS2	+	40196872	none	2.5203	2.7612
chr21	ICOSLG	-	45642889	none	2.6722	2.7963
chr21	IFNAR2	+	34635054	none	2.2086	2.7823
chr21	JAM2	+	27087050	none	2.5952	2.7374
chr21	NCAM2	+	22915651	none	2.3816	2.7510
chr21	NRIP1	-	16336519	none	2.5440	2.7001
chr21	PAXBP1	-	34106220	none	2.4894	2.7971
chr21	PCNT	+	47865664	none	2.4429	2.8068
chr21	PDE9A	+	44195610	none	2.4878	2.8057
chr21	PRMT2	+	48080042	none	2.5357	2.7077
chr21	PRMT2	+	48081176	none	2.3671	2.7185
chr21	PRMT2	+	48084847	none	2.4538	2.7463
chr21	RCAN1	-	35888792	none	2.2120	2.8058
chr21	RCAN1	-	35888977	none	2.2120	2.7443
chr21	RWDD2B	-	30378091	none	2.6213	2.7871
chr21	SETD4	-	37415983	none	2.5157	2.7526
chr21	SON	+	34949644	none	2.6827	2.7527
chr21	SON	+	34949788	none	2.4416	2.7105
chr21	SUMO3	-	46225539	none	2.5895	2.8071
chr21	SUMO3	-	46225783	none	2.5895	2.7491
chr21	TEKT4P2	-	9907191	none	2.2895	2.7670
chr21	TEKT4P2	-	9915255	none	2.3127	2.7683
chr21	TMEM50B	-	34821450	none	2.3452	2.8043
chr21	TTC3	+	38555145	none	2.6868	2.7886
chr21	TTC3	+	38575407	none	2.3905	2.7939
chr21	URB1	-	33686358	none	2.3276	2.7933
chr21	USP16	+	30415845	none	2.4417	2.7170
chr21	USP25	+	17251218	none	2.3856	2.7867
chr21	WDR4	-	44263211	none	2.3781	2.7483
chr22	AP1B1	-	29723678	none	2.2540	2.7935
chr22	AP1B1	-	29723865	none	2.2540	2.7937
chr22	ARFGAP3	-	43192535	none	2.4867	2.8043
chr22	BCL2L13	+	18211945	none	2.4946	2.7972
chr22	CABIN1	+	24574594	none	2.6450	2.8059
chr22	CSNK1E	-	38686736	none	2.2728	2.8067
chr22	DRG1	+	31830140	none	2.4969	2.7782
chr22	EIF3L	+	38284607	none	2.3178	2.8011
chr22	EP300	+	41575536	none	2.2415	2.7435
chr22	EP300	+	41576074	none	2.3762	2.8035
chr22	FAM19A5	+	49146625	none	2.3534	2.7325
chr22	FOXRED2	-	36883252	none	2.5245	2.8033
chr22	GNAZ	+	23467217	none	2.4195	2.7650
chr22	HMGXB4	+	35691782	none	2.5479	2.8064
chr22	JOSD1	-	39081622	none	2.3476	2.7749
chr22	KDELR3	+	38879453	none	2.4931	2.8067
chr22	KIAA0930	-	45591716	none	2.5240	2.7951
chr22	LARGE	-	33669073	none	2.2403	2.7975
chr22	LIMK2	+	31676064	none	2.4999	2.7003
chr22	LZTR1	+	21353303	none	2.3787	2.8047
chr22	MAPK12	-	50691358	none	2.4642	2.7843
chr22	MCM5	+	35820463	none	2.4196	2.7975
chr22	MIEF1	+	39914104	none	2.2435	2.7662
chr22	NAGA	-	42454393	none	2.3037	2.7764
chr22	NDUFA6	-	42482123	none	2.5694	2.7151
chr22	NEFH	+	29887271	none	2.3695	2.8043
chr22	NIPSNAP1	-	29950824	none	2.2336	2.8071
chr22	NUP50-AS1	-	45528905	none	2.6176	2.7876
chr22	PARVB	+	44564804	none	2.2148	2.7115
chr22	PATZ1	-	31721795	none	2.5330	2.7986
chr22	PEX26	+	18573773	none	2.5402	2.8065
chr22	PPM1F	-	22273814	none	2.6132	2.7166
chr22	RANBP1	+	20114687	none	2.5744	2.7712
chr22	RRP7A	-	42908564	none	2.2312	2.7734
chr22	SBF1	-	50885248	none	2.4214	2.8070
chr22	SHANK3	+	51171637	none	2.5071	2.8061
chr22	SLC25A17	-	41165644	none	2.5579	2.7173
chr22	SLC25A17	-	41166115	none	2.5579	2.7529
chr22	SMDT1	+	42479358	none	2.4862	2.8071
chr22	SNAP29	+	21242254	none	2.2545	2.7038
chr22	SNRPD3	+	24968100	none	2.4045	2.7418
chr22	SNRPD3	+	24970930	none	2.5935	2.7149
chr22	ST13	-	41222142	none	2.5871	2.7883
chr22	TBC1D22A	+	47569721	none	2.2484	2.8013
chr22	TIMP3	+	33256553	none	2.2240	2.7014
chr22	TIMP3	+	33259016	none	2.2240	2.7754
chr22	TNRC6B	+	40719546	none	2.3022	2.7653
chr22	TUG1	+	31372053	none	2.2640	2.7855
chr22	TXN2	-	36863095	none	2.2514	2.7930
chr22	UBE2L3	+	21977220	none	2.5868	2.7852
chr22	UFD1L	-	19438143	none	2.5273	2.7875
chr22	UQCR10	+	30165925	none	2.6210	2.8068
chr22	ZBED4	+	50282080	none	2.5812	2.8001
chr3	ABCC5	-	183637726	none	2.3417	2.7354
chr3	ABHD5	+	43761352	none	2.3332	2.7614
chr3	ABHD6	+	58280449	none	2.3226	2.8062
chr3	ACTR8	-	53902677	none	2.3207	2.7317
chr3	ACVR2B	+	38534629	none	2.4495	2.7951
chr3	ADAMTS9	-	64501330	none	2.2857	2.7947
chr3	ADCY5	-	123001150	none	2.4956	2.7142
chr3	ALCAM	+	105294960	none	2.2579	2.7242
chr3	ANKRD28	-	15708751	none	2.5667	2.7139
chr3	ANKRD28	-	15710116	none	2.3964	2.7938
chr3	ANO10	-	43407842	none	2.4275	2.7772
chr3	APPL1	+	57276920	none	2.3431	2.7192
chr3	ARHGAP31	+	119136558	none	2.4248	2.7021
chr3	ARIH2	+	49022962	none	2.4614	2.7332
chr3	ARL6IP5	+	69155212	none	2.2846	2.8019
chr3	ARMC8	+	138015348	none	2.3702	2.7088
chr3	ASTE1	-	130732720	none	2.2571	2.7893
chr3	ATP2C1	+	130720614	none	2.2741	2.7102
chr3	ATP2C1	+	130721980	none	2.3730	2.7558
chr3	ATP6V1A	+	113530892	none	2.6697	2.8013
chr3	AZI2	-	28363854	none	2.4562	2.7679
chr3	B4GALT4	-	118930606	none	2.4375	2.7808
chr3	BBX	+	107491910	none	2.6521	2.7166
chr3	BBX	+	107530041	none	2.6050	2.7610
chr3	BOC	+	113006294	none	2.5075	2.8038
chr3	BRK1	+	10168592	none	2.6634	2.7560
chr3	BRK1	+	10168863	none	2.6336	2.7392
chr3	C3orf14	+	62319314	none	2.5139	2.7562
chr3	C3orf38	+	88207103	none	2.4276	2.7489
chr3	C3orf49	+	63820857	none	2.3300	2.7697
chr3	C3orf80	+	159945983	none	2.4793	2.8037
chr3	CCDC174	+	14712700	none	2.3593	2.7414
chr3	CCNL1	-	156865577	none	2.3491	2.7910
