chrom	geneName	strand	location	assigned_tissue_type	Hvalue	AdjustedHvalue
chr5	CYSTM1	+	139608489	Testis+Bcell	1.4803	1.4579
chr5	DCTN4	-	150084308	Bcell	0.5491	0.7665
chr5	DHFR	-	79947662	Ovary	0.8381	1.5827
chr5	DHFR	-	79947847	Brain	0.4664	0.9323
chr5	DHX29	-	54578318	Bcell+hES+Testis	1.4832	2.1241
chr5	DMXL1	+	118465008	Bcell	1.6842	2.0908
chr5	DUSP1	-	172194224	hES	1.5652	1.9320
chr5	EDIL3	-	83460184	Bcell+Muscle+Testis	0.5456	0.5882
chr5	ELL2	-	95240112	Bcell	1.4977	1.8632
chr5	ERAP1	-	96149736	Testis+Brain	0.8015	0.9806
chr5	EXOC3	+	463966	Bcell	0.6558	1.4010
chr5	FAM134B	-	16615856	Testis+hES	1.4031	1.4875
chr5	FAM172A	-	93228136	Bcell+Muscle+Testis	0.2893	0.5646
chr5	FAM53C	+	137682670	Testis+Bcell	0.5465	0.7796
chr5	FBXL17	-	107555656	Bcell+Breast	1.6989	2.0833
chr5	FBXL17	-	107633445	hES+Testis+Ovary	1.7388	1.9460
chr5	FBXO38	+	147805930	hES+Muscle	1.6407	1.8144
chr5	FBXW11	-	171294783	Testis+Bcell	0.9784	1.1661
chr5	FBXW11	-	171336824	Bcell+Breast	0.4021	0.8162
chr5	FNIP1	-	131013290	hES+Testis	1.7911	2.1405
chr5	FNIP1	-	131131301	Muscle+hES+Bcell	1.4203	1.5983
chr5	GOLPH3	-	32153682	Bcell+Ovary	0.3013	0.6091
chr5	HMGCR	+	74656252	Testis+Bcell+Muscle	1.0997	1.1435
chr5	HSPA9	-	137889457	Bcell	1.7573	1.9670
chr5	IL6ST	-	55234140	Bcell	1.4132	1.6237
chr5	KDM3B	+	137696049	Bcell	1.4959	1.8783
chr5	KDM3B	+	137700048	Bcell+hES	1.2969	1.7113
chr5	LIFR	-	38481372	Testis+Bcell	1.0198	1.0914
chr5	LMNB1	+	126172142	Testis	0.6463	1.0796
chr5	MAML1	+	179162189	Muscle+Bcell	1.4470	1.5764
chr5	MAN2A1	+	109202788	Testis+Breast	0.9246	1.0300
chr5	MAP3K1	+	56121830	Muscle+hES	1.5844	1.4658
chr5	MARCH3	-	126239509	Bcell+hES	1.2908	1.6400
chr5	MARCH6	+	10384424	Bcell	0.9341	1.1056
chr5	MATR3	+	138620580	hES	1.1420	1.5081
chr5	MATR3	+	138665476	Muscle+Bcell	1.6647	1.9784
chr5	MCCC2	+	70937189	Bcell+Muscle+Testis	1.5681	1.7546
chr5	MCTP1	-	94161592	Breast	1.7839	2.0855
chr5	MEF2C	-	88017446	Bcell	1.6515	1.8809
chr5	MEF2C	-	88086549	Bcell	1.4442	1.3776
chr5	MRPL36	-	1794143	hES+Bcell	1.4421	1.5842
chr5	MTMR12	-	32229681	Bcell+Muscle	1.3070	1.4270
chr5	MYO10	-	16814631	Bcell	0.5676	0.8358
chr5	NADK2	-	36194934	Testis	1.3890	1.8652
chr5	NDFIP1	+	141531424	Bcell	1.6181	2.0561
chr5	NR3C1	-	142714270	hES	0.1068	0.2373
chr5	NR3C1	-	142778815	Bcell	0.5982	0.8506
chr5	NUP155	-	37327190	Bcell	1.2053	1.4322
chr5	OSMR	+	38894494	Bcell+Breast	1.6652	2.0485
chr5	OTULIN	+	14699822	Bcell	1.5181	1.9220
chr5	OXCT1	-	41731635	Testis	1.6736	2.0816
chr5	PAPD4	+	78920476	Bcell	0.8463	1.4384
chr5	PAPD7	+	6755557	Testis+Bcell+Muscle	1.4384	1.7191
chr5	PCBD2	+	134263528	hES	0.2625	0.5175
chr5	PCBD2	+	134263671	Brain+Ovary+Bcell	1.5363	1.7599
chr5	PDLIM7	-	176917248	Muscle+Brain	1.0085	1.1481
chr5	PHYKPL	-	177630873	Bcell+Testis	1.6539	1.8408
chr5	PHYKPL	-	177638074	hES+Muscle	1.0099	1.3712
chr5	PIK3R1	+	67594177	Bcell+Testis	1.6006	1.9669
chr5	PPP2R2B	-	145969454	Testis+Muscle+Bcell	1.2984	1.6047
chr5	PRKAA1	-	40762884	Testis	1.6645	1.9319
chr5	RAI14	+	34830874	Testis+Bcell	1.7237	2.0140
chr5	RANBP17	+	170698620	Testis	1.2842	2.0612
chr5	RANBP17	+	170726033	Testis	1.0889	1.8664
chr5	RAPGEF6	-	130771523	Testis	0.9118	1.0791
chr5	RAPGEF6	-	130926550	Breast+hES	1.6638	1.7207
chr5	REEP5	-	112214364	Testis	1.7677	2.1822
chr5	RGMB	+	98129528	Testis	0.4688	0.8693
chr5	RGS7BP	+	63910274	Muscle	1.7873	2.0864
chr5	RHOBTB3	+	95068443	Bcell+Muscle	1.2209	1.3342
chr5	RHOBTB3	+	95069291	Muscle+Bcell	1.3653	1.5497
chr5	RICTOR	-	38993692	Testis	0.3942	0.6967
chr5	RIOK2	-	96502455	Bcell	1.4222	2.1780
chr5	RNF145	-	158603738	Bcell+Breast	1.3024	1.7065
chr5	RNF145	-	158611560	Bcell	1.2823	1.7288
chr5	RNF145	-	158611702	Bcell	1.6057	1.9300
chr5	RNF180	+	63665705	Testis+Bcell	1.3150	1.8611
chr5	RNF44	-	175955843	Testis+Ovary+Muscle	0.5324	0.6046
chr5	SKIV2L2	+	54720662	hES	1.1867	2.0877
chr5	SLC12A2	+	127446892	Bcell	0.7034	0.9633
chr5	SLC12A2	+	127456590	Bcell	0.6114	0.8826
chr5	SLC23A1	-	138702890	Ovary	0.9204	0.9765
chr5	SLC36A1	+	150852374	Bcell+Testis	1.1889	1.2982
chr5	SLC38A9	-	54922239	Testis+Muscle	1.5590	1.7308
chr5	SMAD5	+	135515184	Muscle	1.6272	2.1492
chr5	SQSTM1	+	179256594	Bcell	1.5595	1.8367
chr5	SQSTM1	+	179256761	Bcell+Breast	0.8838	1.0838
chr5	TBCA	-	77068623	Bcell+hES	0.8751	1.1407
chr5	TMEM161B-AS1	+	87643030	Testis+Bcell+Breast	1.5678	1.8599
chr5	TMEM173	-	138855558	hES+Brain	1.4595	2.1961
chr5	TMEM232	-	110002351	Muscle+Breast	1.5234	2.1579
chr5	TRIO	+	14489246	Brain	1.2461	1.5474
chr5	TTC1	+	159492090	Testis	1.1729	1.7388
chr5	UBTD2	-	171638649	Testis	1.4824	2.0909
chr5	VDAC1	-	133326547	hES	1.4407	1.7675
chr5	ZSWIM6	+	60648255	Bcell+Muscle+Breast	0.5814	0.8959
chr6	ADGB	+	147103266	Testis	1.7207	1.9074
chr6	ADGB	+	147136590	Testis+Ovary	1.5376	1.9038
chr6	AHI1	-	135699091	hES+Muscle	1.6925	1.7057
chr6	AKIRIN2	-	88404978	Bcell	0.3322	0.8783
chr6	ANKS1A	+	35056697	Muscle+Testis+Bcell	1.7390	1.8790
chr6	ARID1B	+	157224532	Bcell+Breast	0.6766	1.2944
chr6	ARMC2	+	109233710	Bcell	1.7110	1.9700
chr6	ARMC2	+	109294738	Testis+Ovary+Muscle	1.5447	2.1498
chr6	ARMC2	+	109295004	Testis+Ovary	1.5507	2.0620
chr6	BACH2	-	90637819	Bcell+Breast	1.5999	2.0581
chr6	BVES	-	105548658	Testis+Bcell	1.0084	1.4535
chr6	C6orf106	-	34558151	Testis	0.3112	0.9429
chr6	C6orf106	-	34563496	Testis+Brain	0.9982	1.2915
chr6	C6orf106	-	34654891	Bcell	0.4928	0.8215
chr6	C6orf120	+	170103165	Testis	1.0452	1.3086
chr6	CCDC28A	+	139114062	Testis	0.9038	1.1605
chr6	CD2AP	+	47578736	hES+Ovary	1.7053	1.8597
chr6	CD83	+	14123981	Breast	1.1973	1.9552
chr6	CDK19	-	110935482	Testis+hES	1.4830	1.4130
chr6	CDK19	-	111135038	Testis	0.6650	1.1669
chr6	CDKAL1	+	20817716	hES+Bcell	0.9510	1.3197
chr6	CEP85L	-	118786328	Testis	0.5950	1.0161
chr6	CEP85L	-	118812807	Testis	1.4366	1.7345
chr6	CITED2	-	139694104	Bcell+Muscle	1.6304	1.9365
chr6	CNR1	-	88875078	Bcell	1.7070	2.1825
chr6	CYB5R4	+	84651390	Bcell	1.2447	1.6571
chr6	DAAM2	+	39837569	hES+Bcell+Ovary	0.9397	0.9883
chr6	DAAM2	+	39848866	Bcell+Ovary	1.6190	1.8001
chr6	DSE	+	116691431	Testis	0.5088	0.7176
chr6	EEF1A1	-	74222030	Bcell	0.5518	0.8376
chr6	ELOVL5	-	53151803	Bcell	0.8707	1.1715
chr6	ELOVL5	-	53159148	Bcell+hES	1.2763	1.5903
chr6	EPM2A	-	145947929	Bcell+Testis+Muscle	1.5114	1.8398
chr6	EXOC2	-	536198	Bcell	1.2758	1.7280
chr6	EXOC2	-	658619	Bcell+Muscle	1.7676	1.7861
chr6	EYS	-	65438731	Testis+Muscle	0.7429	1.4462
chr6	EZR	-	159187569	Bcell+Breast	1.3966	1.6404
chr6	FAM120B	+	170682009	Bcell	0.1247	0.5967
chr6	FAM184A	-	119332346	Bcell+Muscle+Testis	1.7034	1.9120
chr6	FAM8A1	+	17608781	Testis	0.5280	0.6512
chr6	FAM8A1	+	17610274	hES	1.2456	1.6432
chr6	FGFR1OP	+	167453645	Testis	1.7262	1.8784
chr6	FHL5	+	97063711	Testis+hES+Bcell	1.5091	1.8947
chr6	FKBP5	-	35541915	Bcell	1.2884	1.8246
chr6	FOXP4	+	41570114	Bcell	0.9164	1.7336
chr6	GINM1	+	149899984	Bcell+hES	1.2086	2.1010
chr6	GRIK2	+	102104288	Bcell+Breast	0.6909	0.8646
chr6	HINT3	+	126279067	Bcell	0.3746	0.6114
chr6	HINT3	+	126299192	Testis+hES	1.2197	1.7620
chr6	HIVEP2	-	143226675	Bcell	0.7163	0.9480
chr6	ITPR3	+	33663845	Testis	1.7562	1.9919
chr6	KIAA1244	+	138514072	Bcell+Muscle+hES	1.6815	1.6978
chr6	KPNA5	+	117063024	Testis+Muscle	1.6679	1.7986
chr6	LATS1	-	149982836	Testis	0.6229	0.8489
chr6	LATS1	-	150021793	Bcell	1.3006	1.3193
chr6	LATS1	-	150022728	Bcell	0.8696	1.2097
chr6	LMBRD1	-	70477076	Bcell	1.6607	1.7551
chr6	MAN1A1	-	119500010	Bcell	1.5133	2.1011
chr6	MAN1A1	-	119500970	Testis	0.3269	0.5120
chr6	MAN1A1	-	119503713	Bcell	1.7014	1.9066
chr6	MED23	-	131893687	Bcell	1.3048	1.6592
chr6	MLLT4	+	168323884	Bcell	1.1601	1.7232
chr6	MLLT4	+	168365704	Brain+Testis+Muscle	1.6345	1.7865
chr6	MTCH1	-	36946673	Bcell+Breast	1.6829	1.7309
chr6	MTO1	+	74210470	Testis+Ovary	1.5031	1.9834
chr6	NEDD9	-	11220106	Bcell	1.1724	1.2536
chr6	NUP153	-	17616122	Testis	0.6380	1.2368
chr6	OARD1	-	41038782	Testis+Bcell	1.7016	2.1448
chr6	PARK2	-	161966163	Testis+hES+Bcell	1.6844	1.8702
chr6	PEX6	-	42931615	Muscle+Breast+Testis	1.7451	1.8927
chr6	PGM3	-	83875166	Bcell+Ovary	1.5062	1.9315
chr6	POLH	+	43559765	Testis+hES	0.9927	2.0684
chr6	PPARD	+	35324632	Testis+Bcell+Muscle	1.6849	2.0620
chr6	PPARD	+	35326199	Bcell	1.5152	1.8023
chr6	PPARD	+	35393166	hES	1.3351	1.6497
chr6	PPP1R10	-	30584513	Testis+Bcell+Ovary	1.2824	1.4666
chr6	PSMB1	-	170858606	Bcell	1.2034	2.0732
chr6	PTP4A1	+	64290095	Testis+Ovary	0.1721	0.2190
chr6	PTP4A1	+	64290721	Bcell	1.2696	1.6027
chr6	PTPRK	-	128503794	hES+Muscle+Testis	1.4905	1.6644
chr6	QKI	+	163915036	Bcell	0.5314	0.8299
chr6	QKI	+	163968450	Bcell	0.1312	0.4371
chr6	REV3L	-	111774192	Bcell	0.9611	1.4284
chr6	RIPK1	+	3111440	Bcell+Muscle	0.7748	1.0224
chr6	RNF217	+	125404329	Testis+Bcell	1.0464	1.4130
chr6	RREB1	+	7232647	Testis	0.7558	1.3167
chr6	RREB1	+	7249507	Testis+Bcell	1.2507	1.4816
chr6	RSPH3	-	159398406	hES+Testis	1.7378	2.0212
chr6	SEC63	-	108210683	Bcell+Breast+Brain	1.7032	1.8087
chr6	SIRT5	+	13605961	hES	1.6722	1.9021
chr6	SLC22A23	-	3273065	Testis+Ovary+Bcell	0.9969	1.2155
chr6	SLC22A3	+	160828544	Brain+Bcell+Breast	1.1842	1.2503
chr6	SLC35A1	+	88221336	Testis+Bcell	0.6876	1.0158
chr6	SLC35F1	+	118533970	Bcell+hES+Muscle	1.3885	1.5028
chr6	SMAP1	+	71547604	Testis	0.8844	0.9782
chr6	SMAP1	+	71570339	Testis+Muscle	1.3214	1.6401
chr6	SOD2	-	160102766	Ovary	1.3408	2.1146
chr6	STX7	-	132782353	Bcell+hES+Muscle	1.4455	1.5024
chr6	STX7	-	132828425	Bcell	0.3502	0.5514
chr6	STXBP5	+	147526743	Bcell	1.6701	1.6666
chr6	STXBP5	+	147706487	Testis	1.4506	1.7920
chr6	SYNJ2	+	158517492	Testis+Ovary	0.5468	0.8647
chr6	TDP2	-	24665807	Bcell	1.5112	1.9123
chr6	TIAM2	+	155554021	Testis+Bcell+Ovary	1.6164	1.8169
chr6	TMEM170B	+	11577642	Bcell+hES	1.7150	2.1388
chr6	TMEM181	+	159043277	Bcell	0.9558	1.4421
chr6	TMEM242	-	157719654	Testis	0.3409	0.7672
chr6	TMEM63B	+	44122707	Testis+Ovary+hES	1.2631	1.3473
chr6	TNFRSF21	-	47200215	Testis+Muscle+Bcell	1.3064	1.3998
chr6	TUBE1	-	112392291	hES+Testis	1.3484	2.1877
chr6	TUBE1	-	112392601	Testis+Muscle	1.2392	1.6897
chr6	TULP4	+	158733785	Bcell	1.5866	1.8583
chr6	UBR2	+	42541877	Bcell+hES	1.4947	1.5445
chr6	USP45	-	99883077	Bcell+hES	1.7195	1.9913
chr6	UTRN	+	144772600	hES	1.6415	1.8519
chr6	UTRN	+	144830869	Bcell	0.8829	1.0215
chr6	UTRN	+	145172296	Testis	0.1021	0.1956
chr6	WRNIP1	+	2767264	Bcell+Breast	0.2434	0.8646
chr6	YIPF3	-	43478954	Bcell	1.3438	1.7705
chr6	ZC2HC1B	+	144259475	Testis+Ovary	1.6892	2.0218
chr6	ZFAND3	+	38120404	Testis	0.9712	1.6105
chr6	ZNF451	+	57018926	Testis+Ovary	0.3619	0.6711
chr6	ZNF451	+	57033395	Testis	1.0665	1.3455
chr6	ZSCAN12	-	28354058	hES+Brain	1.4366	1.9568
chr7	ACN9	+	96810612	hES+Testis	1.6484	2.1998
chr7	AGBL3	+	134820523	Testis	1.5503	2.1382
chr7	AHCYL2	+	129049725	hES+Bcell+Muscle	1.7560	1.7555
chr7	AHCYL2	+	129067047	Testis+Muscle	0.6997	1.5390
chr7	AUTS2	+	69755767	Bcell+Testis	1.5070	1.5089
chr7	BAZ1B	-	72875715	Bcell	1.0270	1.2565
chr7	BBS9	+	33431437	hES+Bcell+Ovary	1.7506	1.9591
chr7	CCDC126	+	23650965	Testis+Bcell+hES	1.5897	2.1485
chr7	CCDC126	+	23682852	Testis+Ovary	0.7269	0.9981
chr7	CCDC146	+	76822796	Muscle+Breast	1.4565	1.7198
chr7	CCM2	+	45040657	Bcell+hES	1.4127	1.8314
chr7	CDK14	+	90433972	Bcell+Muscle	1.3701	1.4984
chr7	CDK14	+	90836703	Testis	1.2301	1.6155
chr7	CDK6	-	92244250	Testis+Muscle	0.4108	0.6710
chr7	CDK6	-	92267520	Testis	0.9244	1.1348
chr7	CNTNAP2	+	148113791	Muscle	1.7209	1.9616
chr7	CNTNAP2	+	148114948	Muscle	1.6739	2.0119
chr7	COBL	-	51138533	Muscle	0.3729	0.5137
chr7	CUL1	+	148428652	Bcell	1.6285	2.0673
chr7	CYCS	-	25162764	Bcell	0.7430	1.3676
chr7	CYP51A1	-	91742923	Testis	0.5895	1.0073
chr7	DGKB	-	14184675	Brain+Breast	1.0413	1.2184
chr7	DNAJB6	+	157178999	Bcell	1.6640	1.8235
chr7	DPY19L1	-	34971010	Testis+Muscle	1.1139	1.4347
chr7	EIF2AK1	-	6086063	Bcell	0.4924	1.4018
chr7	ELMO1	-	37459457	Bcell	1.5327	1.7932
chr7	ELMO1	-	37468299	Bcell	1.0886	1.2476
chr7	ESYT2	-	158529939	Bcell+hES	1.1236	1.3774
chr7	ETV1	-	13935357	Testis	1.4946	1.4134
chr7	FAM220A	-	6369208	Testis	0.9770	1.8175
chr7	FBXL18	-	5534124	Bcell+hES	1.6394	1.9844
chr7	FKBP14	-	30046760	Bcell+hES	1.6344	1.8602
chr7	FOXK1	+	4802302	Testis	1.1939	1.5346
chr7	GARS	+	30664244	Bcell	1.2149	1.2154
chr7	GLCCI1	+	8010154	Bcell	0.6156	0.8773
chr7	GLCCI1	+	8068353	Breast+Bcell+Brain	1.7626	1.7391
chr7	GRB10	-	50829355	Testis+Bcell+Ovary	1.3399	1.5069
chr7	GRM8	-	126078658	Brain+Testis+Ovary	1.6880	1.8935
chr7	H2AFV	-	44866823	Bcell	1.5541	2.1261
chr7	H2AFV	-	44873912	Testis	1.2107	2.1910
chr7	HBP1	+	106832912	hES+Brain+Bcell	1.4081	1.5909
chr7	HBP1	+	106842063	Testis+Ovary	0.9442	1.1622
chr7	HDAC9	+	18367365	Testis+Breast+Ovary	1.5578	1.7961
chr7	HEATR2	+	807209	Breast+Brain	1.7313	1.8004
chr7	HECW1	+	43298303	Testis+Muscle	1.6441	1.8846
chr7	HERPUD2	-	35673203	Testis	0.1798	0.3233
chr7	HERPUD2	-	35733883	Testis	1.5682	2.0865
chr7	HIP1	-	75167453	Testis	0.2186	0.3318
chr7	IFRD1	+	112082989	Testis	0.2241	0.3516
chr7	IFRD1	+	112117243	Bcell	1.7822	2.1107
chr7	IKZF1	+	50437396	Bcell+Testis	1.5846	2.0531
chr7	IMMP2L	-	110587343	Muscle+Bcell	0.9876	1.3425
chr7	IQCE	+	2638425	Testis	0.9782	1.2724
chr7	IQCE	+	2649911	Testis	1.7017	1.9265
chr7	JAZF1	-	27872290	Testis+Bcell	1.2053	1.4608
chr7	KDELR2	-	6513716	Bcell	1.2109	1.3760
chr7	KIAA1324L	-	86509584	Testis	0.9647	1.5202
chr7	KLHDC10	+	129770727	Testis	0.4269	0.7154
chr7	KMT2C	-	151858992	hES+Bcell	0.9770	1.2035
chr7	KMT2E	+	104753899	Bcell	1.7498	1.6437
chr7	LINC-PINT	-	130633416	Brain	1.5287	1.6399
chr7	LOC101927391	-	7589746	hES+Brain	1.7416	2.1971
chr7	MDH2	+	75678359	Bcell+Testis+Breast	1.7540	2.1550
chr7	MGC72080	-	97599313	Bcell	1.4536	1.7344
chr7	MKLN1	+	130808166	Muscle+Brain	0.5513	0.6601
chr7	MKLN1	+	131129308	Bcell+Ovary	0.6113	0.8939
chr7	NUB1	+	151047712	Bcell	0.7582	1.0332
chr7	NUDCD3	-	44418710	Brain	1.6799	1.9445
chr7	NUPL2	+	23240380	Testis+Ovary	0.3845	0.7853
chr7	OGDH	+	44647289	Bcell	0.4476	0.6826
chr7	OGDH	+	44664671	Bcell+hES	0.5850	0.6557
chr7	ORC5	-	103808633	Bcell+hES	1.4382	1.6685
chr7	PAXIP1	-	154735525	Testis	1.1233	1.9820
chr7	PDK4	-	95213667	hES+Brain	1.5271	2.1490
chr7	PRKAG2	-	151254037	Testis+Ovary	1.1576	1.6162
chr7	PRKAR1B	-	618104	hES+Breast+Muscle	1.7045	1.8310
chr7	PRKAR1B	-	756262	Testis+hES	1.4439	1.8251
chr7	PRKAR2B	+	106688167	Muscle+Bcell+hES	1.6483	2.0409
chr7	PTN	-	136939616	Muscle+Testis+Bcell	1.4960	2.1368
chr7	PURB	-	44921178	hES+Bcell	1.4490	1.7284
chr7	RALA	+	39671979	Bcell	0.1591	0.3342
chr7	RPA3OS	+	7790127	Bcell	1.7748	2.0000
chr7	SCRN1	-	29963475	Testis	1.0163	1.1108
chr7	SKAP2	-	26709163	Testis+hES	1.3205	1.5499
chr7	SLC37A3	-	140075339	Bcell+Muscle	0.8833	1.1155
chr7	SMURF1	-	98627949	Testis	1.5838	1.9553
chr7	SNX10	+	26391772	hES+Muscle+Ovary	1.3539	1.3723
chr7	SRPK2	-	104758034	Testis+hES	1.1889	1.7798
chr7	SRPK2	-	104782272	Bcell+Ovary	0.9927	1.5308
chr7	SRPK2	-	104945946	Bcell+Muscle	1.3481	1.5523
chr7	SYPL1	-	105732151	Testis+Bcell	1.6789	1.8859
chr7	TAX1BP1	+	27783434	hES	1.3540	1.5318
chr7	THAP5	-	108204531	Testis+Bcell	0.9023	1.0803
chr7	TMEM248	+	66420683	Bcell	1.3778	1.5839
chr7	TRIM24	+	138156100	Bcell+hES	1.5031	1.8073
chr7	TWISTNB	-	19737705	Bcell	1.3172	1.8887
chr7	UBE3C	+	157009720	Bcell+Testis	1.3453	1.8896
chr7	UBE3C	+	157018916	Bcell+hES	0.9028	1.1859
chr7	UBE3C	+	157025449	hES+Bcell	1.5133	1.6962
chr7	UBE3C	+	157028396	hES	1.1200	1.4869
chr7	UBN2	+	138983002	Testis	0.5371	0.9054
chr7	USP42	+	6200251	Testis+Bcell	1.5968	1.8220
chr7	WDR60	+	158665768	Muscle+Bcell	1.3484	1.3980
chr7	WDR60	+	158704337	hES	1.4327	2.1161
chr7	YWHAG	-	75958710	Testis	0.3657	0.4055
chr7	ZKSCAN5	+	99124546	Bcell+Ovary	0.8753	1.2781
chr7	ZMIZ2	+	44807207	Brain+Ovary+Testis	1.0139	2.0314
chr7	ZNF767P	-	149262725	Bcell+Breast+Muscle	1.6420	2.1161
chr7	ZNRF2	+	30397190	Bcell+Breast+Brain	1.5095	1.6346
chr8	AGPAT5	+	6605885	Brain+Breast	1.1072	1.2097
chr8	AP3M2	+	42026659	Testis+Breast	1.5800	1.8076
chr8	ARFGEF1	-	68221122	Bcell	0.3852	1.0612
chr8	ASAH1	-	17920993	Bcell+Testis+Muscle	0.8844	1.2075
chr8	ASAP1	-	131346008	Bcell	0.2431	0.3733
chr8	ASH2L	+	37965325	Bcell+Brain	0.3226	0.4356
chr8	ASPH	-	62574245	Muscle+hES+Bcell	1.6538	1.7417
chr8	ASPH	-	62575375	Muscle+Bcell	0.4469	0.5435
chr8	ASPH	-	62577478	Muscle	1.0995	1.2681
chr8	ASPH	-	62587819	Brain+Bcell+Testis	1.1248	1.1933
chr8	ATAD2	-	124333234	Testis	1.2891	2.1557
chr8	C8orf31	+	144136664	Muscle+hES+Bcell	1.7700	2.1166
chr8	C8orf59	-	86131475	Bcell	1.0680	1.4867
chr8	CA2	+	86393182	Testis+Ovary	1.3973	1.4579
chr8	CHMP7	+	23118358	Testis	1.3188	1.7978
chr8	CHRAC1	+	141530287	Testis+hES	1.2575	2.0747
chr8	COX6C	-	100897962	Bcell	0.9010	1.4599
chr8	CSMD1	-	2999897	Testis	1.1894	2.1718
chr8	CSPP1	+	68108013	Testis+Muscle	1.7230	2.0981
chr8	CTSB	-	11697160	hES+Bcell	1.1679	1.2788
chr8	DCAF13	+	104436053	Bcell	0.3021	0.7184
chr8	DDHD2	+	38105187	Bcell	1.4012	1.8057
chr8	DENND3	+	142203779	Testis+hES+Bcell	1.7097	2.1568
chr8	DERL1	-	124045491	Bcell	0.7662	1.6856
chr8	DLGAP2	+	1629018	Testis+Muscle	1.4098	1.7883
chr8	DUSP4	-	29194351	Testis	0.4710	0.7499
chr8	EFR3A	+	133011940	Bcell	0.7793	1.1186
chr8	ENTPD4	-	23292385	Bcell+Muscle	1.2917	1.5816
chr8	ENTPD4	-	23293040	Bcell	1.0767	1.6342
chr8	ERICH1	-	642155	Bcell+Breast	0.6176	0.9671
chr8	EXT1	-	119111228	Bcell+hES	0.9329	1.3889
chr8	FABP4	-	82390162	Bcell+hES	1.6850	1.9567
chr8	FAM49B	-	130851846	Muscle+Brain	1.5774	1.9654
chr8	FBXO32	-	124539252	hES+Bcell	0.6408	1.8051
chr8	FDFT1	+	11661334	Bcell	1.1271	1.6065
chr8	FUT10	-	33230068	Testis+Muscle+Bcell	1.3071	1.5450
chr8	GGH	-	63927819	Testis+Ovary+Bcell	1.2625	1.4813
chr8	HOOK3	+	42763222	Bcell	1.7637	1.8500
chr8	HOOK3	+	42765382	Bcell	1.5655	1.7563
chr8	HOOK3	+	42873894	Testis+Bcell+hES	1.1273	1.5294
chr8	INTS10	+	19676987	Brain+Muscle+Breast	1.3527	1.5505
chr8	INTS8	+	95861505	Brain	1.2119	1.2782
chr8	KLF10	-	103658686	Bcell	1.2105	1.4312
chr8	LONRF1	-	12580324	Testis	1.1503	1.2035
chr8	LONRF1	-	12580482	Testis+Muscle	0.5859	0.7925
chr8	LYPLA1	-	54955552	Testis+Ovary	0.8737	1.0491
chr8	MCM4	+	48889477	Testis	1.3200	1.9458
chr8	MCMDC2	+	67832257	Breast	1.7981	1.9141
chr8	MCPH1	+	6303122	Bcell+Testis	1.3906	1.6779
chr8	MRPS28	-	80868702	Bcell	0.8585	1.1525
chr8	MRPS28	-	80890980	Bcell	0.9530	0.9372
chr8	MTFR1	+	66621371	Testis	1.1027	1.3110
chr8	MTMR9	+	11172692	Bcell	0.7780	1.3931
chr8	MTUS1	-	17596046	Muscle+Bcell+hES	1.5470	1.6411
chr8	NCALD	-	102890943	Testis	0.7772	0.8086
chr8	NECAB1	+	91971463	Muscle	1.2378	1.4280
chr8	NSMAF	-	59537069	Bcell	1.7214	2.0601
chr8	OSGIN2	+	90933529	Bcell	1.2256	1.7052
chr8	OSGIN2	+	90937331	Testis	1.2910	1.8454
chr8	OXR1	+	107719915	Bcell	0.5484	0.8355
chr8	PCMTD1	-	52732734	Bcell	1.4211	2.0309
chr8	PCMTD1	-	52739746	Bcell+Testis	1.0882	1.1805
chr8	PCMTD1	-	52764685	Bcell	0.6301	1.2029
chr8	PCMTD1	-	52770941	Bcell+hES+Testis	1.2534	1.4325
chr8	PDP1	+	94935996	Testis	0.1929	0.3539
chr8	PHF20L1	+	133844726	Bcell	1.5696	2.0219
chr8	PLEKHA2	+	38830354	Bcell	1.4774	1.8386
chr8	PNMA2	-	26364413	Muscle+Testis+Breast	1.6221	2.0055
chr8	PREX2	+	69143918	Testis+Brain	1.7237	1.7791
chr8	PRKDC	-	48839399	Bcell	0.7731	1.2222
chr8	PSD3	-	18388350	hES	1.6886	1.8528
chr8	RAB2A	+	61506447	Bcell	1.1430	2.0303
chr8	RAB2A	+	61507736	Bcell	1.4688	1.5451
chr8	RAB2A	+	61510215	Bcell	1.2733	1.7704
chr8	RAD21	-	117859573	Testis	0.4509	0.8000
chr8	RBPMS	+	30268584	Bcell+Muscle+hES	0.6957	0.7373
chr8	RDH10	+	74235422	Testis+hES	1.0192	1.9132
chr8	RMDN1	-	87480509	Testis	1.7750	1.9457
chr8	RNF139	+	125498468	Testis	1.3782	1.3890
chr8	RNF19A	-	101270869	Testis	1.7118	1.8339
chr8	RPL7	-	74202495	Muscle	1.6645	2.1719
chr8	SARAF	-	29939011	Bcell	1.4924	1.5195
chr8	SLC20A2	-	42376110	Bcell	1.1870	1.5107
chr8	SLC45A4	-	142222050	Testis+Ovary	1.3321	1.7591
chr8	SLC7A2	+	17411648	Muscle+Bcell	1.1650	1.2771
chr8	SMIM19	+	42407852	Bcell+Breast+Testis	1.6518	2.0678
chr8	SNTB1	-	121549658	Bcell+Ovary	1.1324	1.6425
chr8	SORBS3	+	22432484	Testis	0.9499	1.1963
chr8	SQLE	+	126021383	Bcell	1.1118	1.4331
chr8	STK3	-	99953734	Testis+Bcell	0.7776	1.0874
chr8	SULF1	+	70571639	Testis+Bcell+Muscle	1.4473	2.0359
